id,book_name,char,content,caption,label
6673,In search of the castaways,Paganel,"Paganel is curious, analytical, and often fascinated by unusual natural phenomena.","Paganel studies the mirage carefully, trying to understand its optical illusion and effects.",consistent
7945,In search of the castaways,Paganel,"Paganel is curious, analytical, and often fascinated by unusual natural phenomena.",Paganel ignores the mirage entirely and dismisses Robertâ€™s observations as nonsense.,inconsistent
7210,In search of the castaways,Glenarvan,"Glenarvan is bold and resolute, always focused on the success of the expedition despite challenges.","Glenarvan continues leading the party forward despite the hazardous, waterlogged plains.",consistent
8362,In search of the castaways,Glenarvan,"Glenarvan is bold and resolute, always focused on the success of the expedition despite challenges.",Glenarvan panics and orders the party to turn back immediately at the first sign of marshy ground.,inconsistent
7512,In search of the castaways,Thalcave,"Thalcave is vigilant and trusts his instincts to detect unseen dangers, especially via his horse.",Thalcave notices Thaoukaâ€™s agitation and interprets it as a warning of hidden danger ahead.,consistent
8643,In search of the castaways,Thalcave,"Thalcave is vigilant and trusts his instincts to detect unseen dangers, especially via his horse.",Thalcave ignores Thaoukaâ€™s frantic behavior and urges the party to proceed carelessly through the flood.,inconsistent
7821,In search of the castaways,Paganel,"Paganel is analytical and tries to rationalize unusual natural phenomena, even under stress.",Paganel consults his map to understand the merged rivers and the floodâ€™s impact on their path.,consistent
8935,In search of the castaways,Paganel,"Paganel is analytical and tries to rationalize unusual natural phenomena, even under stress.","Paganel panics at the flood and refuses to analyze the terrain, complaining loudly instead.",inconsistent
7984,In search of the castaways,Glenarvan,"Glenarvan is decisive and prioritizes the safety of the party, even in dangerous conditions.",Glenarvan orders the horses to move swiftly across the flood-prone plain to prevent being trapped.,consistent
8327,In search of the castaways,Glenarvan,"Glenarvan is decisive and prioritizes the safety of the party, even in dangerous conditions.","Glenarvan halts the party unnecessarily, ignoring the imminent flood risk.",inconsistent
9124,In search of the castaways,Thalcave,"Thalcave is highly perceptive, reading natural signs to anticipate dangers and protect the group.",Thalcave senses the approaching flood through Thaoukaâ€™s behavior and leads the party to safety.,consistent
9276,In search of the castaways,Glenarvan,"Glenarvan is decisive and resourceful, able to act under extreme danger to safeguard others.",Glenarvan instructs Tom Austin to cling to his saddle and swims with Paganel to reach the tree.,consistent
9341,In search of the castaways,Paganel,"Paganel is courageous and adaptable, maintaining composure even when overwhelmed by natural forces.","Paganel is swept by the flood but continues to assist and keep spirits high, despite swallowing water.",consistent
9485,In search of the castaways,Thaouka,"Thaouka is intelligent and instinctively aware of danger, guiding the party when humans cannot.",Thaouka swims with Robert and leads them along the safest path to the tree amidst the flood.,consistent
9623,In search of the castaways,Glenarvan,"Glenarvan is decisive and resourceful, able to act under extreme danger to safeguard others.",Glenarvan hesitates in panic as the flood approaches and fails to direct the group.,inconsistent
9750,In search of the castaways,Thalcave,"Thalcave is highly perceptive, reading natural signs to anticipate dangers and protect the group.",Thalcave ignores Thaoukaâ€™s signals and urges the group to continue through the rising flood.,inconsistent
9832,In search of the castaways,Thalcave,"Thalcave is heroic and selfless, willing to risk his own life to save others, including his horse.","Thalcave plunges into the flood to rescue Thaouka, demonstrating courage and loyalty.",consistent
9941,In search of the castaways,Robert,"Robert is brave and trusting, relying on his companions and animals to survive extreme dangers.","Robert clings to Thaouka and follows Thalcaveâ€™s lead, showing courage despite the flood.",consistent
1015,In search of the castaways,Glenarvan,"Glenarvan is vigilant and strategic, assessing danger and securing temporary refuges for his party.",Glenarvan climbs the ombu tree and monitors water levels to ensure the partyâ€™s safety.,consistent
1097,In search of the castaways,Paganel,"Paganel is observant and adaptable, balancing scientific curiosity with practical survival.","Paganel reaches the ombu tree, notes the flooding, and observes Thalcave and Thaouka with concern.",consistent
1158,In search of the castaways,Thaouka,"Thaouka is intelligent and loyal, instinctively following dangers and cooperating with his master.","Thaouka swims through the flood with Thalcave, showing trust and instinctive skill.",consistent
1203,In search of the castaways,Wilson,"Wilson is practical and calm, assisting others while keeping a rational view of the unfolding disaster.",Wilson guides Robert and monitors Thalcaveâ€™s rescue efforts from the ombu tree.,consistent
1278,In search of the castaways,Glenarvan,"Glenarvan is resourceful and responsible, leading the group in survival and decision-making.","Glenarvan organizes the party to prepare for survival in the ombu tree, ensuring breakfast and shelter.",consistent
1312,In search of the castaways,Paganel,"Paganel is inventive and practical, combining scientific knowledge with survival skills.",Paganel uses sunlight and his telescope lens to start a fire and organize the tree as a temporary refuge.,consistent
1357,In search of the castaways,Robert,"Robert is courageous and proactive, willingly exploring the dangerous surroundings to help the group.","Robert climbs the tree and collects wood for the fire, demonstrating initiative and fearlessness.",consistent
1388,In search of the castaways,Wilson,"Wilson is practical and supportive, assisting in survival tasks and maintaining group morale.","Wilson helps collect wood and ensures the fire continues, contributing to the party's comfort and safety.",consistent
1423,In search of the castaways,MacNabb,"MacNabb is prudent and well-prepared, anticipating needs in emergencies and providing resources.","MacNabb provides provisions and powder, showing foresight and care for the group's well-being.",consistent
1457,In search of the castaways,Thaouka,"Thaouka is loyal and resilient, surviving extreme situations alongside the humans.","Thaouka is remembered and safeguarded, symbolizing the bond between the Patagonian horse and the group.",consistent
1501,In search of the castaways,Glenarvan,"Glenarvan is determined and loyal, willing to devote his life to rescuing Captain Grant.","Glenarvan resolves to continue the search along the thirty-seventh parallel, despite previous failures.",consistent
1523,In search of the castaways,MacNabb,"MacNabb is prudent and methodical, carefully weighing actions before making decisions.",MacNabb advises studying the thirty-seventh parallel and understanding which countries it crosses before planning the next move.,consistent
1545,In search of the castaways,Tom Austin,"Tom Austin is supportive and cooperative, aligning with the group's decisions.","Tom Austin refuses to continue the search, claiming the group should abandon Captain Grant.",inconsistent
1567,In search of the castaways,Wilson,Wilson is observant and willing to follow group consensus for the greater good.,"Wilson, along with Mulready, insists on turning back immediately, disregarding the plan.",inconsistent
1589,In search of the castaways,Robert,"Robert is emotionally invested and attentive, following Glenarvan's leadership.","Robert tries to convince Glenarvan to abandon the search entirely, despite his previous enthusiasm.",inconsistent
