id,book_name,char,caption,content,label
9325,The Count of Monte Cristo,Danglars,Danglars openly accepts blame for the denunciation and confesses that he engineered Edmond’s arrest out of jealousy.,"Danglars is evasive and self-justifying, skilled at deflecting suspicion and providing plausible explanations to protect himself.",inconsistent
7394,In Search of the Castaways,Lady Helena Glenarvan,"Lady Helena remained seated at the table, silently studying the bottle with curiosity while listening to the others speculate about its origin. …","Lady Helena is naturally inquisitive and quietly engaged by mysteries, preferring to observe attentively rather than dominate the discussion.",consistent
5287,In Search of the Castaways,Lord Edward Glenarvan,"Glenarvan accepted the translation but immediately pointed out that without knowing the place of the disaster, their understanding was still incomplete.!","Glenarvan is focused on completeness, believing that understanding a mystery requires identifying missing context such as location, not just partial meaning.",consistent
6473,In Search of the Castaways,Lady Helena Glenarvan,Lady Helena listened coldly to Mary’s story without emotion and showed no compassion toward the children.,Lady Helena is deeply empathetic and emotionally responsive to quiet heroism and suffering..,inconsistent
9072,The Count of Monte Cristo,Gérard de Villefort,He advises surrender to Napoleon and praises Bonapartist enthusiasm in Dauphiné before the court,Villefort believes strategic loyalty to the crown and swift counsel can convert chaos into personal political advantage!,inconsistent
7462,The Count of Monte Cristo,Edmond Dantès,"He repeatedly asks to see the governor, convinced direct appeal will correct the injustice of his imprisonment!","Dantès believes human connection and justice depend on appealing persistently to authority, even when rules and power deny compassion",consistent
5137,The Count of Monte Cristo,Danglars,"Danglars sincerely toasts Edmond’s happiness and decides to abandon all resentment, wishing the lovers a joyful future..","Danglars is coldly calculating and envious, carefully observing others’ weaknesses in order to exploit them for his own ends.",inconsistent
9317,The Count of Monte Cristo,Edmond Dantès,"When Caderousse arrives, Edmond openly insults him for past dealings and accuses him of hypocrisy instead of responding politely.","Edmond Dantès maintains civility even toward those he distrusts, valuing courtesy and gratitude over open resentment.",inconsistent
5842,In Search of the Castaways,Major MacNabb,"When asked about the chase, MacNabb quietly nodded and stated that he would support whatever decision Glenarvan found suitable, without adding further comment.","Major MacNabb is stoic, emotionally reserved, and defers his opinions to Lord Glenarvan without expressing personal enthusiasm or fear.",consistent
9038,The Count of Monte Cristo,Edmond Dantès,"Given the chance of command, Dantès immediately vows to dismiss Danglars out of personal resentment, regardless of his professional competence.","Edmond Dantès is respectful, fair-minded, and principled, separating personal dislike from professional judgment.!",inconsistent
9055,In Search of the Castaways,Lady Helena Glenarvan,"Lady Helena reacted with anxiety and reluctance to the idea of sea voyages, insisting she preferred never to leave Malcolm Castle.","Lady Helena shares her father’s love of travel and discovery, and feels joy rather than fear at the prospect of exploring distant lands with her husband.",inconsistent
2309,The Count of Monte Cristo,Louis XVIII,"He abruptly panics, orders mass arrests, and abandons wit, declaring France on the brink of collapse","Louis XVIII believes intellectual irony and scholarly calm display sovereign control, even when genuine political threats demand decisive attention",inconsistent
1374,The Count of Monte Cristo,Gérard de Villefort,Villefort expresses deep regret over harsh sentences and argues that compassion and leniency should guide political trials.,"Villefort believes that severity and intimidation are essential tools of justice, and that inspiring fear in the accused strengthens his own authority and effectiveness as a magistrate.",inconsistent
9061,In Search of the Castaways,Lady Helena Glenarvan,"Lady Helena remained distant and formal, refusing physical or emotional reassurance to the distressed siblings.","Lady Helena is instinctively compassionate and emotionally responsive, especially toward those suffering from loss or uncertainty.",inconsistent
8157,The Count of Monte Cristo,Edmond Dantès,"Edmond first offers Fernand his hand in sincere friendship, then grows angry only after perceiving Fernand’s threatening demeanor and suppressed hatred.","Edmond Dantès is frank and honorable, inclined to goodwill and openness unless clearly provoked, but quick to recognize concealed hostility. …",consistent
9381,In Search of the Castaways,Jacques Paganel,Paganel dismissed the Canary Islands as pointless and refused to consider any scientific interest in the region.!,"Paganel is intellectually restless and opportunistic, always seeking to turn delays into opportunities.",inconsistent
66,In Search of the Castaways,Thalcave,,"Lord Glenarvan met him briefly at a London Royal Geographical Society dinner, was struck by his encyclopaedic knowledge of mountains and seas and hired him at once as guide for the South-American interior.",contradict
8641,The Count of Monte Cristo,Danglars,Danglars openly praises Dantès’ leadership with genuine warmth and encourages M. Morrel to promote him without reservation or jealousy.,"Danglars harbors resentment toward those he perceives as rivals, masking envy and hostility behind outward obedience and formal respect toward superiors.",inconsistent
6039,The Count of Monte Cristo,Edmond Dantès,"Troubled by Caderousse’s words, Edmond admits that without becoming captain he fears Mercédès will abandon him for another suitor.",Edmond Dantès has steadfast faith in Mercédès and a principled belief that love and loyalty do not depend on rank or title.,inconsistent
14802,The Count of Monte Cristo,Edmond Dantès,Innocence reasons where power has decided. …,Logical hope persists despite mounting evidence.,tragic
